Order_Date,Category,Product,Area,Channel,Payment_Method,Unit_Price_KES,Quantity,Discount_Pct,Revenue_KES,Customer_Rating,Units_Returned
03/12/2024,Clothing,T-Shirt,Kisumu,Online,PayPal,7087.78,8,0,56702.24,2.7,0
25/08/2024,Electronics,Smartwatch,Nakuru,In-Store,PayPal,56971.4,9,0,512742.6,4.7,0
26/12/2024,Books,Comics,Nakuru,In-Store,M-Pesa,1521.5,9,0,13693.5,5,0
04/06/2024,Clothing,Jacket,Eldoret,In-Store,M-Pesa,6796.12,7,0,47572.84,4.8,0
04/11/2024,Clothing,Hoodie,Eldoret,Mobile App,Cash,11556.62,5,0,57783.1,3.8,0
03/07/2024,Books,Self-Help Book,Nairobi,Online,Credit Card,2063.84,10,10,18574.56,2.8,1
13/05/2024,Clothing,Jeans,Thika,In-Store,M-Pesa,3397.56,5,10,15289.02,5,0
18/12/2024,Clothing,Boots,Machakos,Online,M-Pesa,5346.79,6,5,30476.7,2.8,0
15/05/2023,Electronics,Laptop,Nairobi,In-Store,M-Pesa,42995.74,3,5,122537.86,2.8,0
14/05/2023,Home & Garden,Rug,Mombasa,Online,Credit Card,30336.11,4,0,121344.44,3.8,0
01/09/2024,Electronics,Headphones,Kisumu,Social Media,Credit Card,2427.1,1,15,2063.03,3.1,0
16/05/2023,Books,Science Book,Kisumu,Social Media,PayPal,607.05,9,5,5190.28,4.4,0
12/06/2023,Clothing,Sneakers,Nairobi,Social Media,M-Pesa,5901.28,7,0,41308.96,4,1
10/03/2023,Clothing,T-Shirt,Machakos,Online,Cash,3351.33,9,10,27145.77,4.1,0
11/01/2024,Clothing,Sneakers,Nairobi,In-Store,M-Pesa,5327.69,1,0,5327.69,3.5,1
28/03/2023,Books,Textbook,Nakuru,Social Media,M-Pesa,1526.13,7,0,10682.91,3.9,0
02/11/2024,Home & Garden,Blender,Nairobi,Mobile App,PayPal,23525.63,5,10,105865.34,4.9,0
06/11/2023,Clothing,Boots,Kisumu,In-Store,Credit Card,7026.86,6,0,54809.508,3.4,0
30/10/2023,Clothing,Hoodie,Mombasa,Social Media,Credit Card,5489.16,2,0,10978.32,4.9,0
14/04/2023,Books,Comics,Mombasa,Mobile App,PayPal,2525.36,5,0,12626.8,4.2,1
29/09/2024,Electronics,Smartwatch,Thika,Social Media,PayPal,142654.91,10,0,1426549.1,4.8,0
14/08/2023,Clothing,Boots,Kisumu,Online,PayPal,7065.28,7,10,44511.26,3,0
13/11/2024,Clothing,Jeans,Thika,Mobile App,Bank Transfer,11702.25,3,15,29840.74,3.8,0
20/02/2024,Home & Garden,Desk Lamp,Machakos,Online,Credit Card,6941.83,6,25,31238.23,2.6,2
26/05/2024,Home & Garden,Blender,Machakos,Social Media,Bank Transfer,73358.1,10,10,660222.9,3.3,0
23/03/2024,Sports,Football,Thika,Mobile App,Cash,56851.17,6,5,324051.67,3.4,0
22/03/2023,Home & Garden,Coffee Maker,Nakuru,Social Media,M-Pesa,34927.92,5,0,174639.6,2.9,0
04/06/2024,Electronics,Smartwatch,Thika,Online,PayPal,51141.98,10,10,460277.82,2.7,0
02/04/2024,Books,Biographies,Mombasa,Mobile App,Cash,2142.29,7,10,13496.43,3,1
30/09/2023,Clothing,T-Shirt,Nakuru,Mobile App,Credit Card,3255.37,10,0,32553.7,3,0
01/03/2024,Home & Garden,Sofa,Thika,Mobile App,PayPal,47014.88,4,0,188059.52,4.5,0
20/08/2023,Home & Garden,Blender,Mombasa,Online,Bank Transfer,45672.44,4,25,137017.32,2.8,1
26/05/2023,Electronics,Smartphone,Eldoret,Online,Bank Transfer,141141.71,6,0,846850.26,4.8,0
30/06/2023,Sports,Bicycle,Nairobi,Mobile App,Cash,9891.25,6,10,53412.75,3.6,1
25/10/2024,Books,Cookbook,Kisumu,Social Media,M-Pesa,659.77,4,0,2639.08,4.8,0
08/04/2024,Sports,Bicycle,Machakos,Mobile App,Credit Card,13820.33,8,25,82921.98,2.8,0
23/10/2024,Home & Garden,Coffee Maker,Mombasa,In-Store,Bank Transfer,1069.7,5,0,5348.5,4.6,1
26/10/2024,Home & Garden,Rug,Mombasa,Social Media,PayPal,5780.24,6,15,29479.22,3.8,2
10/07/2023,Electronics,Smartphone,Mombasa,Social Media,Credit Card,109964.26,2,10,197935.67,3.3,0
11/08/2023,Clothing,T-Shirt,Nakuru,Online,PayPal,3962.93,10,0,39629.3,4.4,0
26/12/2023,Electronics,Headphones,Mombasa,Online,Credit Card,20000.22,7,15,154701.703,3.8,0
19/12/2023,Electronics,Smartwatch,Thika,In-Store,PayPal,109485.64,8,5,832090.86,3.4,0
17/12/2024,Clothing,Jeans,Mombasa,In-Store,Credit Card,7859.27,8,5,77649.585,4.7,0
19/08/2023,Clothing,T-Shirt,Kisumu,Mobile App,Bank Transfer,8448.68,4,15,28725.51,2.8,0
16/02/2023,Electronics,Smartwatch,Kisumu,Online,Bank Transfer,60770.21,1,25,45577.66,3.8,0
18/05/2024,Books,Textbook,Nairobi,In-Store,Credit Card,1519.63,2,0,3039.26,2.8,0
19/05/2024,Home & Garden,Wall Art,Machakos,In-Store,PayPal,54479.46,3,0,163438.38,4.2,0
25/07/2023,Books,Comics,Machakos,Mobile App,PayPal,3050.49,7,25,16015.07,3.3,0
11/10/2024,Clothing,Jeans,Mombasa,In-Store,Credit Card,2128.8,3,0,6386.4,2.8,0
28/02/2023,Home & Garden,Desk Lamp,Kisumu,In-Store,Credit Card,14948.15,6,20,71751.12,3.4,0
08/09/2023,Sports,Running Shoes,Mombasa,Mobile App,M-Pesa,54072.96,4,25,162218.88,2.7,0
12/05/2024,Sports,Yoga Mat,Kisumu,Social Media,Bank Transfer,16981.31,4,0,67925.24,4.2,0
14/08/2023,Sports,Running Shoes,Machakos,Online,PayPal,19843.16,1,0,19843.16,4.4,0
31/01/2024,Electronics,Smartwatch,Machakos,Mobile App,Bank Transfer,35927.31,8,15,244305.71,2.7,0
13/01/2024,Books,Fiction Novel,Kisumu,Mobile App,Cash,2119.77,3,0,6359.31,2.7,2
13/08/2024,Home & Garden,Sofa,Nairobi,Mobile App,Cash,34718.6,1,0,34718.6,4.3,0
03/05/2024,Clothing,Sneakers,Kisumu,Social Media,PayPal,6211.49,3,0,18634.47,4.5,0
09/04/2023,Electronics,Tablet,Mombasa,Social Media,Credit Card,100666.2,2,25,150999.3,2.8,0
18/04/2024,Clothing,Dress,Nairobi,In-Store,PayPal,3301.99,7,20,18491.14,3.8,0
10/05/2024,Books,Fiction Novel,Eldoret,Social Media,Credit Card,537.42,7,25,2821.45,3.1,0
26/10/2024,Clothing,Jeans,Nakuru,Social Media,M-Pesa,5794.4,6,25,26074.8,3.9,0
03/12/2023,Clothing,Boots,Thika,Mobile App,Credit Card,1825.81,2,20,2921.3,2.6,0
04/05/2023,Sports,Football,Kisumu,In-Store,Credit Card,8006.54,1,0,8006.54,4,0
18/10/2023,Electronics,Speaker,Kisumu,Social Media,Bank Transfer,42298.54,5,25,158619.53,3.7,0
23/05/2024,Electronics,Laptop,Nakuru,Social Media,Bank Transfer,47313.21,9,20,340655.11,3.5,0
12/03/2024,Sports,Bicycle,Kisumu,Online,Bank Transfer,49083.21,7,15,292045.1,4.2,0
23/07/2023,Home & Garden,Sofa,Nairobi,Social Media,Credit Card,28757.86,4,25,86273.58,2.6,0
21/05/2023,Home & Garden,Pillow Set,Nakuru,In-Store,Bank Transfer,35757.25,2,15,60787.32,3.9,0
12/01/2024,Home & Garden,Desk Lamp,Nairobi,Mobile App,PayPal,37703.37,1,0,37703.37,3.4,0
20/09/2024,Clothing,Jacket,Nakuru,In-Store,Bank Transfer,3946.66,2,15,6709.32,3.2,0
04/11/2024,Sports,Swimming Goggles,Eldoret,Mobile App,PayPal,23972.17,5,20,124655.284,3.2,0
18/09/2024,Home & Garden,Rug,Kisumu,In-Store,Cash,56955.71,2,10,102520.28,2.8,0
20/08/2023,Sports,Tennis Racket,Mombasa,In-Store,Cash,16981.8,8,10,122268.96,3.9,0
27/05/2024,Books,Cookbook,Nairobi,In-Store,Credit Card,1018.49,10,15,8657.16,3.6,0
07/08/2024,Books,Comics,Mombasa,Mobile App,M-Pesa,1097.37,2,0,2194.74,3.6,0
17/07/2023,Clothing,T-Shirt,Machakos,Social Media,M-Pesa,6007.7,5,15,25532.72,3.2,0
08/09/2023,Books,Cookbook,Kisumu,Social Media,PayPal,722.12,3,0,2166.36,2.5,0
03/08/2024,Sports,Bicycle,Machakos,Mobile App,Bank Transfer,55776.68,3,5,158963.54,2.6,0
07/02/2024,Home & Garden,Sofa,Mombasa,Online,Credit Card,58920.04,8,15,400656.27,4.7,0
22/07/2024,Sports,Bicycle,Mombasa,Mobile App,PayPal,20640.48,8,0,165123.84,4.8,2
13/07/2023,Electronics,Smartwatch,Eldoret,In-Store,M-Pesa,40641.54,6,10,219464.32,3.1,0
19/02/2023,Books,Self-Help Book,Nairobi,Online,Credit Card,3290.56,9,15,25172.78,4.7,0
12/09/2023,Clothing,Jeans,Machakos,Social Media,Credit Card,11227.06,3,0,33681.18,3,0
16/08/2024,Clothing,Dress,Nakuru,In-Store,M-Pesa,715.24,4,25,2145.72,3.5,0
05/08/2024,Books,Textbook,Machakos,Online,M-Pesa,2066.94,6,0,12401.64,4.7,0
21/04/2024,Sports,Yoga Mat,Mombasa,Online,Bank Transfer,26626.36,5,0,133131.8,3.2,2
18/02/2023,Home & Garden,Desk Lamp,Machakos,Mobile App,M-Pesa,13089.13,9,15,100131.84,2.9,0
23/07/2023,Sports,Running Shoes,Nakuru,Social Media,Cash,11361.74,6,0,68170.44,3,0
15/02/2024,Clothing,Sneakers,Machakos,In-Store,M-Pesa,2067.36,3,15,5271.77,3.9,0
27/03/2024,Clothing,T-Shirt,Mombasa,Online,Credit Card,2768.59,7,25,14535.1,2.7,0
04/05/2024,Books,Textbook,Nakuru,Mobile App,M-Pesa,1700.13,7,0,11900.91,4,0
27/02/2023,Home & Garden,Desk Lamp,Thika,Online,Credit Card,22817.13,6,5,130057.64,2.7,1
05/10/2023,Clothing,Boots,Eldoret,Mobile App,Bank Transfer,2462.21,1,5,2339.1,4.3,1
04/04/2023,Clothing,T-Shirt,Mombasa,Mobile App,Bank Transfer,1283.17,10,0,12831.7,3.6,0
25/03/2024,Clothing,Boots,Machakos,In-Store,Cash,1099.37,6,0,6596.22,4.5,0
25/11/2023,Home & Garden,Wall Art,Eldoret,Social Media,M-Pesa,66670.41,8,25,520029.198,3.5,0
03/07/2024,Sports,Swimming Goggles,Mombasa,Mobile App,M-Pesa,23547.25,9,5,201328.99,4.7,0
09/06/2023,Books,Comics,Mombasa,Mobile App,PayPal,3091.07,2,0,6182.14,3.3,0
30/12/2024,Sports,Swimming Goggles,Thika,Mobile App,Bank Transfer,24015.65,9,10,194526.77,3.8,0
13/04/2023,Clothing,Jacket,Mombasa,In-Store,Bank Transfer,7094.14,2,0,14188.28,2.8,0
20/09/2024,Electronics,Smartphone,Eldoret,Social Media,PayPal,8210.62,6,20,39410.98,2.6,1
04/09/2024,Electronics,Headphones,Machakos,Online,Bank Transfer,45119.51,1,5,42863.53,2.9,0
15/04/2023,Sports,Tennis Racket,Kisumu,Mobile App,Credit Card,36131.75,2,25,54197.62,2.9,0
17/06/2023,Books,Science Book,Thika,Mobile App,Credit Card,1005,8,0,8040,2.6,1
28/08/2024,Clothing,Jeans,Nairobi,Social Media,Credit Card,4834.17,6,10,26104.52,4.7,0
29/10/2023,Clothing,Jeans,Thika,Online,PayPal,9889.22,4,10,35601.19,3.3,1
05/10/2023,Electronics,Tablet,Eldoret,Social Media,PayPal,90684.61,6,0,544107.66,3.7,0
14/07/2023,Electronics,Speaker,Kisumu,Social Media,PayPal,103284.5,2,15,175583.65,4.5,0
04/09/2024,Home & Garden,Pillow Set,Thika,In-Store,Bank Transfer,34629.38,4,0,138517.52,4.4,0
03/01/2024,Home & Garden,Desk Lamp,Nakuru,Social Media,Bank Transfer,26057.42,3,0,78172.26,3.9,0
31/10/2024,Electronics,Headphones,Kisumu,Online,Credit Card,121809.14,3,0,365427.42,3.4,0
13/02/2023,Clothing,Jeans,Eldoret,Mobile App,M-Pesa,1320.36,7,5,8780.39,2.9,0
26/06/2023,Sports,Bicycle,Mombasa,Social Media,Credit Card,28118.38,3,20,67484.11,4.6,0
23/10/2024,Clothing,T-Shirt,Nakuru,Social Media,M-Pesa,4355.08,5,0,21775.4,4.2,0
07/10/2023,Clothing,Jeans,Thika,Online,Credit Card,8029.06,1,0,8029.06,3.9,1
05/06/2023,Clothing,Boots,Machakos,In-Store,M-Pesa,9917.6,2,0,19835.2,2.7,0
05/07/2024,Electronics,Tablet,Thika,Mobile App,PayPal,100086.45,2,15,170146.96,2.9,0
27/06/2024,Books,Biographies,Nakuru,Social Media,Cash,3159.61,2,0,6319.22,3.3,0
02/02/2024,Electronics,Headphones,Kisumu,Mobile App,Credit Card,125901.41,1,0,125901.41,2.9,1
02/02/2024,Books,Science Book,Thika,Social Media,Credit Card,2962.11,9,15,22660.14,4.1,0
31/10/2023,Books,Comics,Kisumu,Online,PayPal,1693.1,3,5,4825.33,4.1,0
09/11/2023,Clothing,Boots,Nakuru,In-Store,Credit Card,1363.69,3,0,5318.391,2.6,0
03/04/2023,Home & Garden,Pillow Set,Mombasa,Online,Cash,58832.92,9,0,529496.28,3.7,0
12/08/2024,Clothing,Hoodie,Machakos,Social Media,PayPal,7508.22,10,10,67573.98,4.2,0
13/08/2023,Clothing,Sneakers,Thika,In-Store,M-Pesa,8956.59,1,0,8956.59,4.7,0
15/06/2023,Electronics,Camera,Thika,In-Store,M-Pesa,11233.42,6,5,64030.49,3.8,0
03/07/2023,Books,Self-Help Book,Machakos,Online,M-Pesa,1329.65,1,15,1130.2,3.2,1
22/09/2024,Clothing,Sneakers,Thika,Online,Cash,6861.23,3,20,16466.95,2.9,0
13/04/2024,Sports,Yoga Mat,Nairobi,Social Media,Bank Transfer,32318.52,7,0,226229.64,4.4,1
08/08/2023,Clothing,Jeans,Machakos,In-Store,PayPal,7508.26,7,5,49929.93,4.5,0
12/02/2024,Electronics,Smartwatch,Kisumu,Online,PayPal,137131.54,7,0,959920.78,3.6,0
10/11/2024,Sports,Running Shoes,Machakos,Online,M-Pesa,58404.96,4,0,303705.792,2.9,1
25/06/2024,Sports,Dumbbells,Nairobi,In-Store,Cash,53924.06,8,0,431392.48,3.7,0
06/10/2024,Electronics,Headphones,Nakuru,Social Media,Bank Transfer,16055.84,1,20,12844.67,4.3,0
23/04/2024,Clothing,T-Shirt,Thika,Online,Cash,3344.67,2,0,6689.34,4,1
08/07/2024,Electronics,Headphones,Eldoret,Online,Cash,145550.67,7,5,967911.96,4.2,0
13/12/2024,Books,Self-Help Book,Thika,Online,Credit Card,2544.78,7,15,19683.872,3.5,0
03/04/2024,Clothing,Sneakers,Machakos,Mobile App,PayPal,10038.48,3,15,25598.12,3,0
05/10/2024,Sports,Tennis Racket,Mombasa,Mobile App,Cash,13876.83,5,20,55507.32,4.1,0
24/09/2024,Home & Garden,Desk Lamp,Eldoret,Online,Bank Transfer,22034.87,8,0,176278.96,3.5,0
29/07/2024,Home & Garden,Sofa,Machakos,Social Media,PayPal,49803.88,8,0,398431.04,2.5,0
20/02/2024,Books,Cookbook,Thika,Social Media,Cash,2089.28,10,10,18803.52,3.2,1
14/04/2024,Clothing,Hoodie,Eldoret,Mobile App,M-Pesa,5225.97,4,10,18813.49,3.8,0
29/09/2023,Clothing,Jacket,Thika,Online,Bank Transfer,3869.12,10,0,38691.2,3.2,0
02/02/2023,Sports,Dumbbells,Thika,Social Media,M-Pesa,20004.02,3,0,60012.06,2.9,0
11/07/2024,Books,Fiction Novel,Nakuru,Social Media,Cash,2069.21,1,0,2069.21,2.9,0
12/11/2024,Home & Garden,Blender,Eldoret,Online,Credit Card,843.15,9,5,9371.609,3.3,0
01/03/2024,Sports,Tennis Racket,Mombasa,Social Media,Cash,50104.41,2,15,85177.5,5,0
26/11/2024,Clothing,Jacket,Machakos,Mobile App,M-Pesa,1043.3,4,0,4173.2,3.5,0
27/10/2023,Electronics,Smartwatch,Machakos,Mobile App,Credit Card,4558.53,6,20,21880.94,2.7,0
04/04/2024,Sports,Dumbbells,Machakos,Social Media,PayPal,40099.01,5,20,160396.04,3.9,0
01/02/2023,Books,Comics,Nairobi,Online,PayPal,1810.73,7,0,12675.11,2.8,0
16/09/2023,Books,Cookbook,Thika,Online,M-Pesa,1038.96,5,10,4675.32,2.8,0
19/01/2024,Electronics,Headphones,Nakuru,Mobile App,Cash,143294.44,9,20,1031719.97,2.9,1
04/05/2024,Books,Self-Help Book,Machakos,In-Store,M-Pesa,1335.54,6,20,6410.59,2.8,1
09/08/2023,Clothing,Jeans,Machakos,In-Store,M-Pesa,7503.37,6,5,42769.21,4.8,0
07/11/2023,Home & Garden,Coffee Maker,Machakos,Online,Cash,40313.19,8,20,335405.746,4.2,0
17/11/2023,Sports,Dumbbells,Eldoret,Social Media,Cash,10740.91,4,5,40815.46,4.6,1
04/01/2023,Home & Garden,Blender,Thika,Mobile App,Credit Card,8848.89,10,0,88488.9,4.4,0
21/05/2024,Clothing,T-Shirt,Machakos,Online,Bank Transfer,3223.53,3,25,7252.94,2.9,0
21/07/2024,Sports,Football,Eldoret,In-Store,PayPal,21182.4,6,15,108030.24,3.3,0
20/02/2024,Home & Garden,Desk Lamp,Thika,Mobile App,Credit Card,57253.97,6,0,343523.82,2.8,0
25/06/2024,Books,Cookbook,Eldoret,Online,Bank Transfer,512.99,6,0,3077.94,4.6,0
24/08/2023,Home & Garden,Pillow Set,Nairobi,Mobile App,Bank Transfer,36765.35,5,25,137870.06,4.4,0
17/04/2024,Home & Garden,Rug,Mombasa,Mobile App,Bank Transfer,70008.53,5,0,350042.65,2.8,0
07/02/2023,Sports,Bicycle,Mombasa,Mobile App,Cash,50935.88,10,5,483890.86,3.3,0
12/03/2023,Sports,Yoga Mat,Mombasa,In-Store,M-Pesa,32073.16,7,0,224512.12,4.2,0
24/07/2024,Sports,Tennis Racket,Mombasa,Social Media,M-Pesa,31071,9,0,279639,2.7,0
08/07/2023,Books,Biographies,Nakuru,In-Store,M-Pesa,1212.77,9,20,8731.94,3.3,0
20/08/2023,Clothing,T-Shirt,Nakuru,Mobile App,Bank Transfer,4257.22,4,15,14474.55,3.7,0
27/10/2023,Sports,Yoga Mat,Nairobi,Online,Cash,25836.43,8,5,196356.87,3.2,0
25/08/2024,Electronics,Camera,Nakuru,Social Media,Bank Transfer,140160.27,10,20,1121282.16,4.8,2
21/01/2024,Clothing,Jeans,Machakos,Social Media,Credit Card,7258.1,10,10,65322.9,4.1,0
06/05/2024,Home & Garden,Sofa,Eldoret,Online,M-Pesa,9683.51,9,15,74078.85,3.1,0
10/11/2024,Clothing,Hoodie,Thika,Mobile App,Credit Card,1594.8,2,20,3317.184,4.8,0
19/08/2024,Home & Garden,Coffee Maker,Kisumu,Mobile App,PayPal,60285.74,10,25,452143.05,3.4,0
16/06/2024,Home & Garden,Rug,Machakos,Social Media,Cash,51100.67,10,15,434355.69,2.8,0
05/07/2024,Electronics,Speaker,Eldoret,Online,Credit Card,23231.97,8,25,139391.82,4,1
25/03/2023,Electronics,Speaker,Mombasa,Mobile App,PayPal,81986.29,10,25,614897.17,3.7,1
11/03/2024,Sports,Tennis Racket,Kisumu,Mobile App,Cash,48766.58,5,5,231641.26,3.7,1
03/08/2023,Sports,Bicycle,Eldoret,Online,M-Pesa,11424.18,4,0,45696.72,3.8,0
05/07/2024,Books,Textbook,Eldoret,Online,M-Pesa,2149.99,10,25,16124.92,2.7,1
18/04/2023,Home & Garden,Pillow Set,Nairobi,Online,PayPal,52809.94,10,0,528099.4,3.6,0
02/04/2023,Home & Garden,Blender,Mombasa,Social Media,Bank Transfer,47147.93,4,15,160302.96,4.1,0
19/07/2023,Sports,Tennis Racket,Machakos,Online,Bank Transfer,57694.38,1,15,49040.22,2.8,0
